atleta_id,apelido,clube,posicao,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,CA,DS,FC,FD,FF,FS,SG,G,I,A,PS,V,GC,PC,CV,DE,GS,FT,PP,DP
146991,Rhuan Gabriel,CRU,Meia,1.39,0.0,1.2,1,0.52,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142130,Marcelo Eráclito,CRU,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94583,Pedro,FLA,Atacante,15.41,-0.69,8.24,25,5.78,1.0,17.0,16.0,17.0,15.0,20.0,0.0,15.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86292,Bolasie,CHA,Atacante,3.77,-1.12,2.23,18,1.41,4.0,5.0,22.0,7.0,12.0,15.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
101908,Willian Machado,MIR,Zagueiro,4.88,-0.08,3.19,20,1.83,3.0,28.0,18.0,3.0,3.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144423,Nicolas Pontes,CRU,Lateral,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106104,Enamorado,GRE,Atacante,6.45,-0.18,3.18,21,2.42,3.0,21.0,16.0,3.0,9.0,28.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94514,Lucas Oliveira,MIR,Zagueiro,4.78,-0.32,2.87,10,1.79,2.0,10.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118655,Saldivia,VAS,Zagueiro,5.83,0.0,2.55,11,2.19,3.0,16.0,11.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115986,Denilson,MIR,Meia,4.52,0.0,3.07,16,1.69,4.0,29.0,29.0,2.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126120,Marcelinho,RBB,Meia,3.16,0.0,2.18,5,1.19,0.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126182,Paulinho,INT,Meia,3.91,-0.14,1.93,20,1.47,7.0,23.0,29.0,5.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108713,Galeano,REM,Atacante,4.45,-0.09,1.71,15,1.67,2.0,5.0,3.0,5.0,7.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128433,Johan Rojas,VAS,Meia,3.78,0.0,1.58,16,1.42,3.0,5.0,13.0,8.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133696,Wallace Davi,BOT,Meia,4.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94154,Maycon,CAM,Meia,4.98,-0.33,2.35,15,1.87,0.0,11.0,10.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132412,Román Gómez,BAH,Lateral,7.82,-0.53,5.01,12,2.93,2.0,24.0,15.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141131,Vitão,CAM,Zagueiro,5.76,2.66,5.3,4,2.16,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103183,Andrew,FLA,Goleiro,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90061,Bruno Pacheco,CHA,Lateral,7.76,1.06,4.78,16,2.91,3.0,31.0,11.0,0.0,1.0,15.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145400,Cauê,RBB,Lateral,4.23,0.0,3.47,3,1.59,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130280,Phillipe Gabriel,VAS,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130048,Noriega,GRE,Zagueiro,6.42,-0.42,3.65,19,2.41,4.0,25.0,30.0,3.0,4.0,20.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147090,Kauã Pascini,CAM,Lateral,4.29,0.07,3.66,8,1.61,1.0,10.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131516,JP Chermont,CFC,Lateral,5.05,0.0,3.58,16,1.89,1.0,16.0,11.0,4.0,1.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70666,Marllon,REM,Zagueiro,5.18,0.0,2.57,24,1.94,4.0,27.0,13.0,0.0,3.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83433,Patrick,REM,Meia,5.31,-0.28,3.73,23,1.99,0.0,42.0,15.0,2.0,7.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
105089,Tetê,GRE,Atacante,9.12,0.73,3.64,20,3.42,1.0,18.0,9.0,9.0,15.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106708,Igor Formiga,MIR,Lateral,8.7,-0.82,5.5,21,3.26,2.0,48.0,32.0,3.0,11.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100342,Léo Andrade,REM,Zagueiro,4.79,0.0,2.95,4,1.8,1.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93988,Breno Lopes,CFC,Atacante,8.7,0.0,5.02,23,3.26,3.0,15.0,9.0,7.0,7.0,31.0,0.0,8.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89256,Gerson,CRU,Meia,9.51,-0.1,4.73,23,3.57,4.0,45.0,25.0,7.0,8.0,47.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69208,Gabriel Paulista,COR,Zagueiro,8.25,0.0,4.13,19,3.09,5.0,20.0,14.0,1.0,11.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105157,Villagra,INT,Meia,5.16,0.47,1.99,20,1.94,3.0,22.0,28.0,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114040,Minda,CAM,Atacante,6.94,0.0,3.58,15,2.6,0.0,6.0,2.0,4.0,5.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
116034,Victor Hugo,CAM,Meia,6.4,0.0,3.55,20,2.4,1.0,10.0,5.0,6.0,6.0,19.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106302,Preciado,CAM,Lateral,7.65,0.0,4.38,11,2.87,4.0,17.0,19.0,1.0,4.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141873,Jacaré,COR,Lateral,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113125,Picco,REM,Meia,6.22,-0.58,3.49,24,2.33,2.0,45.0,24.0,1.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123689,Milans,COR,Lateral,7.2,-0.56,4.26,7,2.7,0.0,9.0,7.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95362,Cassierra,CAM,Atacante,5.05,-0.21,2.06,20,1.89,1.0,2.0,11.0,5.0,7.0,9.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90370,Matheus Pereira,COR,Meia,2.95,-0.13,0.89,18,1.11,2.0,9.0,13.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103388,Emmanuel Martínez,VIT,Meia,5.95,0.0,3.27,18,2.23,6.0,35.0,28.0,2.0,4.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86859,José Welison,REM,Meia,3.97,0.71,2.61,22,1.49,5.0,38.0,34.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141406,Andrey Fernandes,VAS,Atacante,1.41,0.0,1.7,1,0.53,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110633,Gustavo,CFC,Meia,3.3,0.0,0.9,4,1.24,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146374,Gilberto Junior,CAP,Lateral,6.14,0.0,4.62,6,2.3,0.0,11.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142265,Dell,BAH,Atacante,1.82,0.0,0.65,4,0.68,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
97906,Riccieli,VIT,Zagueiro,4.85,0.0,3.5,2,1.82,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107859,Fintelman,VIT,Goleiro,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105842,Edu,VIT,Zagueiro,4.13,0.0,1.5,1,1.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107075,Yuri Sena,VIT,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68952,Marinho,VIT,Atacante,4.6,-0.13,2.02,12,1.72,2.0,9.0,10.0,2.0,5.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141628,Pablo Lúcio,FLA,Meia,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110598,Marino Hinestroza,VAS,Atacante,5.03,0.0,1.42,13,1.89,0.0,5.0,6.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140496,Tiaguinho,GRE,Meia,0.93,0.0,0.0,1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145404,Arthur,PAL,Lateral,5.77,1.73,4.25,18,2.16,1.0,25.0,22.0,3.0,6.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146623,Luis Pacheco,PAL,Meia,1.72,-0.26,-0.08,4,0.65,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150959,Davizinho,SAN,Lateral,2.01,0.0,1.62,4,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145436,Belé,PAL,Atacante,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99789,Brenner,VAS,Atacante,6.94,0.0,2.9,14,2.6,1.0,8.0,4.0,5.0,7.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
87552,Vitor Bueno,REM,Meia,8.39,1.66,3.98,20,3.15,1.0,7.0,11.0,9.0,6.0,15.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147088,Cissé,CAM,Meia,2.41,-0.5,1.93,15,0.9,2.0,9.0,13.0,1.0,4.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141551,Índio,CAM,Meia,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97900,Vitão,FLA,Zagueiro,6.62,0.0,2.37,9,2.48,2.0,2.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94930,Lucas Paquetá,FLA,Meia,14.75,0.74,6.5,17,5.53,3.0,35.0,25.0,6.0,17.0,32.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130906,Riquelme,CAP,Meia,1.53,0.0,1.06,5,0.57,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104134,Fabri,VIT,Atacante,5.12,0.0,2.49,9,1.92,0.0,6.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146632,Alisson,INT,Lateral,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101729,Fabinho,CFC,Atacante,3.08,0.0,1.55,10,1.16,1.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142638,João Victor,INT,Atacante,0.63,-0.37,-0.8,1,0.24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147202,João Bezerra,INT,Atacante,1.19,0.0,0.6,2,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141615,Pedro Ferreira,SAO,Meia,1.25,0.0,0.87,3,0.47,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145036,Fernando Pradella,SAN,Atacante,0.82,0.0,0.0,1,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71536,Luiz Gustavo,CAP,Meia,6.56,0.0,3.53,18,2.46,2.0,21.0,18.0,7.0,3.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
123738,Herrera,RBB,Atacante,4.79,-0.43,2.59,20,1.8,3.0,18.0,22.0,11.0,11.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147883,João Vitor,VAS,Atacante,3.49,0.0,3.13,4,1.31,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130698,Kadu,BOT,Lateral,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147788,Arthur Izaque,BOT,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142086,Kauan Toledo,BOT,Atacante,2.27,-0.26,1.93,7,0.85,1.0,6.0,8.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101715,Alerrandro,INT,Atacante,6.18,0.0,3.45,21,2.32,1.0,8.0,22.0,7.0,13.0,21.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112939,Catarozzi,REM,Meia,5.41,0.0,0.9,1,2.03,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147782,Arthur Novaes,BOT,Meia,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108131,Garcez,CHA,Atacante,5.77,1.56,3.65,12,2.16,0.0,9.0,9.0,3.0,10.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116065,Cuiabano,VAS,Lateral,12.12,0.11,7.23,15,4.54,4.0,41.0,16.0,7.0,9.0,15.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141991,Tico,REM,Atacante,1.1,0.0,0.5,1,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148103,Rafael Soares,REM,Meia,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147546,Roger,GRE,Meia,1.5,0.0,1.2,2,0.56,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127969,Matheus Reis,FLU,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130438,Diego,INT,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148109,Filipe Lima,REM,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141126,Pedro Cobra,CAM,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146410,Marquinhos,BOT,Meia,0.85,0.0,0.0,1,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82407,Chico Kim,MIR,Meia,3.64,1.15,1.32,6,1.36,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99815,Arias,PAL,Meia,13.77,-0.06,7.09,21,5.16,4.0,47.0,25.0,9.0,15.0,35.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143463,Wesley Natã,FLU,Atacante,0.8,0.0,-0.3,1,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146430,Justino,BOT,Zagueiro,3.34,0.0,2.75,10,1.25,4.0,8.0,5.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148124,Vinicius,CHA,Zagueiro,1.63,0.0,0.1,2,0.61,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148152,Ararat,CFC,Meia,4.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97911,Lucas Silva,VIT,Atacante,2.8,0.0,-0.17,3,1.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148206,Nadson,SAN,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108162,Nardoni,GRE,Meia,6.05,0.17,1.89,16,2.27,2.0,11.0,19.0,1.0,4.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145563,João Ananias,SAN,Zagueiro,3.43,0.0,2.5,6,1.29,1.0,9.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148215,Djhordney,SAO,Meia,1.33,0.69,0.52,5,0.5,2.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93371,Rodrigo Rodrigues,CFC,Atacante,3.28,0.0,-0.9,1,1.23,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110144,Spinelli,VAS,Atacante,5.59,0.0,2.95,16,2.1,0.0,10.0,16.0,9.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109987,Medina,BOT,Meia,6.35,0.0,3.38,16,2.38,3.0,25.0,17.0,2.0,6.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131964,Jhoan Hernández,BOT,Lateral,3.69,0.0,0.0,1,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124386,Kainã,CHA,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130393,Luiz Gustavo,BAH,Zagueiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104666,Moisés,SAN,Atacante,4.78,0.0,2.35,13,1.79,0.0,2.0,5.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97899,Matheus Bahia,INT,Lateral,6.05,0.0,4.25,17,2.27,3.0,29.0,18.0,1.0,1.0,19.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
92747,Eduardo Domínguez,CAM,Técnico,10.56,0.77,5.41,22,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101807,Oliva,SAN,Meia,6.32,-1.33,3.49,17,2.37,0.0,20.0,26.0,1.0,6.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126189,Tomás Pérez,CAM,Meia,3.99,0.0,1.66,14,1.5,2.0,16.0,13.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143465,Keven Samuel,FLU,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133671,Gustavo Reis,RBB,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104036,Labyad,COR,Meia,4.52,0.0,2.05,11,1.69,1.0,3.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
